url,tld,is_phishing,url_length,num_dashes,num_digits,num_special_chars,path_segments,num_dots,num_underscores,num_dashes_in_hostname,double_slash_in_path,hostname_length,path_length,query_length,registration_time,creation_date,expiration_date,site_age_years,time_to_expire_years,registrar,country_registered,is_registered_in_ar
http://https://virtualrisk.com.ar/img3/,com.ar,True,39,0,1,0,2,2,0,0,True,5,26,0,12.11,2013-10-22T00:00:00,2025-11-29T00:00:00,11.76,0.35,nicar,Desconocido,False
http://https://lopezingenieria.com.ar/fwc/,com.ar,True,42,0,0,0,2,2,0,0,True,5,29,0,11.0,2014-12-29T00:00:00,2025-12-25T00:00:00,10.58,0.42,nicar,Desconocido,False
http://http://bcrxxsistema.eshost.com.ar/,com.ar,True,41,0,0,0,1,3,0,0,True,4,29,0,12.02,2013-08-22T00:00:00,2025-08-27T00:00:00,11.93,0.09,nicar,Desconocido,False
http://https://www.disfracespartytime.com.ar/,com.ar,True,45,0,0,0,1,3,0,0,True,5,32,0,6.07,2020-04-28T13:46:48.880723,2026-05-25T00:00:00,5.24,0.83,nicar,Desconocido,False
http://http://aapresid.org.ar/good/ScreenDrop/index.php,org.ar,True,55,0,0,0,4,3,0,0,True,4,43,0,12.2,2013-10-25T00:00:00,2026-01-02T00:00:00,11.76,0.44,nicar,Desconocido,False
http://http://accidentesylaboral.com.ar/googledrives/,com.ar,True,53,0,0,0,2,2,0,0,True,4,41,0,,,,,,,Desconocido,False
http://http://accidentesylaboral.com.ar/googledrives/index.php,com.ar,True,62,0,0,0,3,3,0,0,True,4,50,0,,,,,,,Desconocido,False
http://http://alpatacos.com.ar/wp-content/belledontgve.htm,com.ar,True,58,1,0,0,3,3,0,0,True,4,46,0,,,,,,,Desconocido,False
http://http://argentinamotorhomes.com.ar/blessed.php,com.ar,True,52,0,0,0,2,3,0,0,True,4,40,0,,,,,,,Desconocido,False
http://http://arqmdiaz.com.ar/wp-content/Gdrive/Gdrive/googledrv/ServiceLogin/,com.ar,True,78,1,0,0,6,2,0,0,True,4,66,0,,,,,,,Desconocido,False
http://http://bluga.com.ar/fran/googledocs/,com.ar,True,43,0,0,0,3,2,0,0,True,4,31,0,,,,,,,Desconocido,False
http://http://bluga.com.ar/fran/googledocs/index.php,com.ar,True,52,0,0,0,4,3,0,0,True,4,40,0,,,,,,,Desconocido,False
http://http://bluga.com.ar/fran/googledocs/index.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&amp;;userid_JeHJOXK0IDw_JOXK0IDD&amp;;userid/,com.ar,True,150,1,4,8,4,3,6,0,True,4,40,97,,,,,,,Desconocido,False
http://http://bluga.com.ar/fran/googledocs/login.php,com.ar,True,52,0,0,0,4,3,0,0,True,4,40,0,,,,,,,Desconocido,False
http://http://bluga.com.ar/fran/googledocs/login.php?l=/,com.ar,True,56,0,0,2,4,3,0,0,True,4,40,3,,,,,,,Desconocido,False
http://http://bluga.com.ar/fran/googledocs/login.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID/,com.ar,True,105,1,2,2,4,3,4,0,True,4,40,52,,,,,,,Desconocido,False
http://http://bluga.com.ar/fran/googledocs/login.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&amp;userid&amp;userid_JeHJOXK0IDw_JOXK0IDD/,com.ar,True,148,1,4,6,4,3,6,0,True,4,40,95,,,,,,,Desconocido,False
http://http://bluga.com.ar/fran/googledocs/login.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&amp;userid_JeHJOXK0IDw_JOXK0IDD&amp;userid/,com.ar,True,148,1,4,6,4,3,6,0,True,4,40,95,,,,,,,Desconocido,False
http://http://bluga.com.ar/fran/googledocs/login.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&userid_JeHJOXK0IDw_JOXK0IDD&userid=/,com.ar,True,141,1,4,5,4,3,6,0,True,4,40,88,,,,,,,,False
http://http://bluga.com.ar/fran/googledocs/login.php?lu003d_jehfuq_vjoxjogydw/,com.ar,True,78,0,3,1,4,3,2,0,True,4,40,25,,,,,,,,False
http://http://bluga.com.ar/fran/googledocs/login.php?lu003d_jehfuq_vjoxjogydw=/,com.ar,True,79,0,3,2,4,3,2,0,True,4,40,26,,,,,,,,False
http://http://bluga.com.ar/fran/new/,com.ar,True,36,0,0,0,3,2,0,0,True,4,24,0,,,,,,,,False
http://http://bsasmayorista.com.ar/images/images/gen.htm,com.ar,True,56,0,0,0,4,3,0,0,True,4,44,0,,,,,,,,False
http://http://bsasmayorista.com.ar/images/images/tun/gen.htm,com.ar,True,60,0,0,0,5,3,0,0,True,4,48,0,,,,,,,,False
http://http://bsasmayorista.com.ar/includes/includes/main.htm,com.ar,True,61,0,0,0,4,3,0,0,True,4,49,0,,,,,,,,False
http://http://caviasso.com.ar/juridico/std/login.htm,com.ar,True,52,0,0,0,4,3,0,0,True,4,40,0,11.47,2014-03-10T00:00:00,2025-08-25T00:00:00,11.38,0.08,nicar,Desconocido,False
http://http://chypp.com.ar/webmail.htm,com.ar,True,38,0,0,0,2,3,0,0,True,4,26,0,11.01,2015-01-07T00:00:00,2026-01-07T00:00:00,10.55,0.45,nicar,Desconocido,False
http://http://clicktoenjoy15.blogspot.com.ar/,com.ar,True,45,0,2,0,1,3,0,0,True,4,33,0,,,,,,,,False
http://http://drucker.com.ar/inc/aaa.htm,com.ar,True,40,0,0,0,3,3,0,0,True,4,28,0,12.36,2013-09-02T00:00:00,2026-01-08T00:00:00,11.9,0.45,nicar,Desconocido,False
http://http://drucker.com.ar/inc/aaa.htm?tr74566dfdyrd745d7rtyfyrt76rd576rtyhfhfrty6r764r56fghtrder45e6456rdtret5e65e6er6tre645d656/,com.ar,True,132,0,37,1,3,3,0,0,True,4,28,91,12.36,2013-09-02T00:00:00,2026-01-08T00:00:00,11.9,0.45,nicar,Desconocido,False
http://http://ecoblock.com.ar/v2/INVOICENEWALE/invoice/978913f1b016db9fe72a4dcf841a98f4/,com.ar,True,88,0,21,0,5,2,0,0,True,4,76,0,,,,,,,,False
http://http://ecoblock.com.ar/v2/wp-includes/images/adobeCom/inc/,com.ar,True,65,1,1,0,6,2,0,0,True,4,53,0,,,,,,,,False
http://http://estudioiorfida.com.ar/sub/chrodocs/page.html,com.ar,True,58,0,0,0,4,3,0,0,True,4,46,0,12.18,2014-02-21T00:00:00,2026-04-26T00:00:00,11.43,0.75,nicar,Desconocido,False
http://http://estudioiorfida.com.ar/yahoo/indez.htm,com.ar,True,51,0,0,0,3,3,0,0,True,4,39,0,12.18,2014-02-21T00:00:00,2026-04-26T00:00:00,11.43,0.75,nicar,Desconocido,False
http://http://guardian.com.ar/dEYlAdaTiB/index.php?uzr=/,com.ar,True,56,0,0,2,3,3,0,0,True,4,38,5,11.91,2014-02-03T00:00:00,2025-12-29T00:00:00,11.48,0.43,nicar,Desconocido,False
http://http://impesalarmas.com.ar/zit/public_html/webmail/webmail/,com.ar,True,66,0,0,0,5,2,1,0,True,4,54,0,12.01,2013-10-31T00:00:00,2025-10-31T00:00:00,11.74,0.27,nicar,Desconocido,False
http://http://impesalarmas.com.ar/zit/public_html/webmail/webmail/index.php,com.ar,True,75,0,0,0,6,3,1,0,True,4,63,0,12.01,2013-10-31T00:00:00,2025-10-31T00:00:00,11.74,0.27,nicar,Desconocido,False
http://http://iscmm.com.ar/uploads/test2.png.php,com.ar,True,48,0,1,0,3,4,0,0,True,4,36,0,,,,,,,,False
http://http://jcanoticias.com.ar/includes/review/secure.capitalone360/Login.html,com.ar,True,80,0,3,0,5,4,0,0,True,4,68,0,7.73,2018-04-28T12:57:34.313420,2026-01-17T00:00:00,7.24,0.48,nicar,Desconocido,False
http://http://listas.ciecti.gob.ar/mailman/options/list.ipmb2015/,gob.ar,True,65,0,4,0,4,4,0,0,True,4,53,0,,,,,,,,False
http://http://malezacero.com.ar/man/,com.ar,True,36,0,0,0,2,2,0,0,True,4,24,0,,,,,,,,False
http://http://mcrental.com.ar/wp-admin/maint/index.php,com.ar,True,54,1,0,0,4,3,0,0,True,4,42,0,11.08,2014-11-12T00:00:00,2025-12-07T00:00:00,10.71,0.37,nicar,Desconocido,False
http://http://megarepresentacion.com.ar/outcasts.php,com.ar,True,52,0,0,0,2,3,0,0,True,4,40,0,,,,,,,,False
http://http://opersolutions.com.ar/img/spacer/Acrobat/index.php?ar=info@gmail.com/,com.ar,True,82,0,0,3,5,4,0,0,True,4,51,18,,,,,,,,False
http://http://plasticorefoeste.com.ar/people/new.htm,com.ar,True,52,0,0,0,3,3,0,0,True,4,40,0,7.02,2018-10-29T22:17:07.737344,2025-11-06T00:00:00,6.74,0.28,nicar,Desconocido,False
http://https://buhar.com.ar/den/documentsharepdffile/,com.ar,True,53,0,0,0,3,2,0,0,True,5,40,0,1.02,2025-03-18T11:49:56.535546,2026-03-25T00:00:00,0.35,0.66,nicar,Desconocido,False
http://http://spiderzone.blogspot.com.ar/2010/10/standard-bank-important-customer.html,com.ar,True,86,3,6,0,4,4,0,0,True,4,74,0,,,,,,,,False
http://http://usitreq.blogspot.com.ar/2013/02/ups-your-package-h7307591720.html,com.ar,True,79,3,16,0,4,4,0,0,True,4,67,0,,,,,,,,False
http://http://wm2.fibertel.com.ar/uwc/auth/,com.ar,True,43,0,1,0,3,3,0,0,True,4,31,0,,,,,,,Desconocido,False
http://http://www1.rionegro.com.ar/publicidad/arca/,com.ar,True,51,0,1,0,3,3,0,0,True,4,39,0,,,,,,,Desconocido,False
http://http://www.accidentesylaboral.com.ar/googledrives/,com.ar,True,57,0,0,0,2,3,0,0,True,4,45,0,,,,,,,Desconocido,False
http://http://www.armandolio.com.ar/doc/doc/document.php,com.ar,True,56,0,0,0,4,4,0,0,True,4,44,0,,,,,,,Desconocido,False
http://http://www.armandolio.com.ar/xcd/,com.ar,True,40,0,0,0,2,3,0,0,True,4,28,0,,,,,,,Desconocido,False
http://http://www.armandolio.com.ar/xcd/index.html,com.ar,True,50,0,0,0,3,4,0,0,True,4,38,0,,,,,,,Desconocido,False
http://http://www.bluga.com.ar/fran/googledocs/,com.ar,True,47,0,0,0,3,3,0,0,True,4,35,0,,,,,,,Desconocido,False
http://http://www.bluga.com.ar/fran/googledocs/index.php,com.ar,True,56,0,0,0,4,4,0,0,True,4,44,0,,,,,,,Desconocido,False
http://http://www.bluga.com.ar/fran/googledocs/login.php?l/,com.ar,True,59,0,0,1,4,4,0,0,True,4,44,2,,,,,,,Desconocido,False
http://http://www.bluga.com.ar/fran/googledocs/login.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&amp;userid=&amp;userid_JeHJOXK0IDw_JOXK0IDD/,com.ar,True,153,1,4,7,4,4,6,0,True,4,44,96,,,,,,,Desconocido,False
http://http://www.bluga.com.ar/fran/googledocs/login.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&amp;userid_JeHJOXK0IDw_JOXK0IDD&amp;userid/,com.ar,True,152,1,4,6,4,4,6,0,True,4,44,95,,,,,,,Desconocido,False
http://http://www.bluga.com.ar/fran/googledocs/login.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&userid_JeHJOXK0IDw_JOXK0IDD&userid=/,com.ar,True,145,1,4,5,4,4,6,0,True,4,44,88,,,,,,,Desconocido,False
http://http://www.bluga.com.ar/fran/googledocs/LoginVerification.php,com.ar,True,68,0,0,0,4,4,0,0,True,4,56,0,,,,,,,Desconocido,False
http://http://www.drucker.com.ar/inc/aaa.htm,com.ar,True,44,0,0,0,3,4,0,0,True,4,32,0,,,,,,,Desconocido,False
http://http://www.fullatv.com.ar/wp-admin/css/aolupdate.htm,com.ar,True,59,1,0,0,4,4,0,0,True,4,47,0,,,,,,,Desconocido,False
http://http://www.jcanoticias.com.ar/includes/review/secure.capitalone360/Login.html,com.ar,True,84,0,3,0,5,5,0,0,True,4,72,0,,,,,,,Desconocido,False
http://http://www.plasticorefoeste.com.ar/people/new.htm,com.ar,True,56,0,0,0,3,4,0,0,True,4,44,0,,,,,,,Desconocido,False
http://http://www.simel.edu.ar/wp-includes/js/tinymce/utils/Arch/Arch/Archive/,edu.ar,True,78,1,0,0,8,3,0,0,True,4,66,0,,,,,,,,False
http://http://www.telesport-tv.com.ar/media/index.htm,com.ar,True,53,1,0,0,3,4,0,0,True,4,41,0,,,,,,,,False
http://http://www.villaprop.com.ar/2014/modules/mod_widgetkit_twitter/modarticlescategories/modwidgetkittwitter/stereduserinformation/optusbillings/4d1e4ead3406c9e2b4278b3d14fc41ae/,com.ar,True,181,0,22,0,9,3,2,0,True,4,169,0,,,,,,,,False
http://http://arqmdiaz.com.ar/wp-includes/images/Gdrive/Gdrive/googledrv/ServiceLogin/,com.ar,True,86,1,0,0,7,2,0,0,True,4,74,0,5.09,2021-04-08T12:52:07.208551,2026-05-10T00:00:00,4.3,0.79,nicar,Desconocido,False
http://http://bluga.com.ar/fran/googledocs/LoginVerification.php,com.ar,True,64,0,0,0,4,3,0,0,True,4,52,0,,,,,,,,False
http://http://demedios5.com.ar/diisco/index_1.html,com.ar,True,50,0,2,0,3,3,1,0,True,4,38,0,9.81,2015-11-09T00:00:00,2025-08-29T00:00:00,9.72,0.09,nicar,Desconocido,False
http://http://hosteriapascana.com.ar/wp-mail.php2/gdoc/filewords/,com.ar,True,65,1,1,0,4,3,0,0,True,4,53,0,8.06,2018-03-12T14:04:31.393075,2026-04-01T00:00:00,7.37,0.68,nicar,Desconocido,False
http://http://marceloyuvone.com.ar/Dropbox/Dropbox/,com.ar,True,51,0,0,0,3,2,0,0,True,4,39,0,,,,,,,,False
http://http://marceloyuvone.com.ar/Dropbox/Dropbox/111ca30605acf4b2754fb8a6cb2b6f89/,com.ar,True,84,0,19,0,4,2,0,0,True,4,72,0,,,,,,,,False
http://http://marceloyuvone.com.ar/Dropbox/Dropbox/166b4e2aef811821fd754916caaff498/,com.ar,True,84,0,20,0,4,2,0,0,True,4,72,0,,,,,,,,False
http://http://marceloyuvone.com.ar/Dropbox/Dropbox/4b28ceb64f5e6278ffb707bcc3a998bd/,com.ar,True,84,0,17,0,4,2,0,0,True,4,72,0,,,,,,,,False
http://http://marceloyuvone.com.ar/Dropbox/Dropbox/8141e64cf6acae43f40bcd0c0d16ecca/,com.ar,True,84,0,15,0,4,2,0,0,True,4,72,0,,,,,,,,False
http://http://marceloyuvone.com.ar/Dropbox/Dropbox/9f2adb47b0f8710fe4c9411ff45464b0/,com.ar,True,84,0,20,0,4,2,0,0,True,4,72,0,,,,,,,,False
http://http://marceloyuvone.com.ar/Dropbox/Dropbox/b8c58e35bb7c7580f0f8f82231399cc5/,com.ar,True,84,0,21,0,4,2,0,0,True,4,72,0,,,,,,,,False
http://http://marceloyuvone.com.ar/Dropbox/Dropbox/bded383a79d74e1f7a54f841a12c33af/,com.ar,True,84,0,18,0,4,2,0,0,True,4,72,0,,,,,,,,False
http://http://mastercolordigital.com.ar/wp-includes/css/netesp/net/45269e1c063fd3baa19e87860688290d/1.html,com.ar,True,106,1,24,0,7,3,0,0,True,4,94,0,,,,,,,,False
http://http://mastercolordigital.com.ar/wp-includes/css/netesp/net/45269e1c063fd3baa19e87860688290d/2.html,com.ar,True,106,1,24,0,7,3,0,0,True,4,94,0,,,,,,,,False
http://http://mastercolordigital.com.ar/wp-includes/css/netesp/net/4562d14935978e3d914be20cdcaf15a5/1.html,com.ar,True,106,1,22,0,7,3,0,0,True,4,94,0,,,,,,,,False
http://http://mastercolordigital.com.ar/wp-includes/css/netesp/net/4562d14935978e3d914be20cdcaf15a5/2.html,com.ar,True,106,1,22,0,7,3,0,0,True,4,94,0,,,,,,,,False
http://http://mastercolordigital.com.ar/wp-includes/css/netesp/net/58b00f8eeedecacc331ed78e80ff89b0/1.html,com.ar,True,106,1,16,0,7,3,0,0,True,4,94,0,,,,,,,,False
http://http://mastercolordigital.com.ar/wp-includes/css/netesp/net/58b00f8eeedecacc331ed78e80ff89b0/2.html,com.ar,True,106,1,16,0,7,3,0,0,True,4,94,0,,,,,,,,False
http://http://mastercolordigital.com.ar/wp-includes/css/netesp/net/f9966d339ed7bcf2586cd77744b4fe54/1.html,com.ar,True,106,1,21,0,7,3,0,0,True,4,94,0,,,,,,,,False
http://http://mastercolordigital.com.ar/wp-includes/css/netesp/net/f9966d339ed7bcf2586cd77744b4fe54/2.html,com.ar,True,106,1,21,0,7,3,0,0,True,4,94,0,,,,,,,,False
http://http://modelplac.com.ar/public/js/ckeditor/p/ym/indexcontact.php,com.ar,True,71,0,0,0,7,3,0,0,True,4,59,0,12.59,2013-10-11T00:00:00,2026-05-10T00:00:00,11.79,0.79,nicar,Desconocido,False
http://http://sanatorioesperanza.com.ar/news/Nouveau%20dossier/,com.ar,True,63,0,2,1,3,2,0,0,True,4,51,0,9.61,2016-01-07T00:00:00,2025-08-13T00:00:00,9.55,0.05,nicar,Desconocido,False
http://http://www.acmsa.com.ar/https::/www.banquepopulaire.fr/banque-en-ligne/support/Fr-fr/,com.ar,True,92,3,0,0,6,5,0,0,True,4,80,0,12.15,2014-01-20T00:00:00,2026-03-13T00:00:00,11.52,0.63,nicar,Desconocido,False
http://http://www.acmsa.com.ar/https:/www.banquepopulaire.fr/banque-en-ligne/support/Fr-fr/,com.ar,True,91,3,0,0,6,5,0,0,True,4,79,0,12.15,2014-01-20T00:00:00,2026-03-13T00:00:00,11.52,0.63,nicar,Desconocido,False
http://http://www.bluga.com.ar/fran/googledocs/gmail.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&%3Buserid_JeHJOXK0IDw_JOXK0IDD&%3Buserid/,com.ar,True,150,1,6,6,4,4,6,0,True,4,44,93,,,,,,,,False
http://http://www.marceloyuvone.com.ar/Dropbox/Dropbox/18bad4c91e1a5c53149a32f6b0ab3c51/,com.ar,True,88,0,19,0,4,3,0,0,True,4,76,0,,,,,,,,False
http://http://www.marceloyuvone.com.ar/Dropbox/Dropbox/41701de3e91551cba3b9c30fe28737e9/,com.ar,True,88,0,21,0,4,3,0,0,True,4,76,0,,,,,,,,False
http://http://www.marceloyuvone.com.ar/Dropbox/Dropbox/579975123d7fb361f7fbbfcc518d8fd3/,com.ar,True,88,0,19,0,4,3,0,0,True,4,76,0,,,,,,,Desconocido,False
http://http://www.marceloyuvone.com.ar/Dropbox/Dropbox/b1630051a9a67b0ae26edf1bd6bd511f/,com.ar,True,88,0,18,0,4,3,0,0,True,4,76,0,,,,,,,Desconocido,False
http://http://www.marceloyuvone.com.ar/Dropbox/Dropbox/c275eef9501805b62abf6c0bd5afdd90/,com.ar,True,88,0,17,0,4,3,0,0,True,4,76,0,,,,,,,Desconocido,False
http://http://www.mastercolordigital.com.ar/wp-includes/css/netesp/net/9e70d4aa51a69e8bb7a7cea9a5b3cc22/1.html,com.ar,True,110,1,17,0,7,4,0,0,True,4,98,0,,,,,,,Desconocido,False
http://http://www.mastercolordigital.com.ar/wp-includes/css/netesp/net/9e70d4aa51a69e8bb7a7cea9a5b3cc22/2.html,com.ar,True,110,1,17,0,7,4,0,0,True,4,98,0,,,,,,,Desconocido,False
http://https://www.visualcoeventos.com.ar/ppl/webscr.cmd.SIONoDDYQ6IguF3IQWwZ9KQUUC5s6pSHhApatch5885d80a13c0db1f8e263663d3faee8de-bc.html,com.ar,True,137,1,24,0,3,6,0,0,True,5,124,0,,,,,,,Desconocido,False
http://https://www.visualcoeventos.com.ar/ppl/webscr.cmd.SIONoDDYQ6IguF3IQWwZ9KQUUC5s6pSHhApatch5885d80a13c0db1f8e263663d3faee8de-billing.html,com.ar,True,142,1,24,0,3,6,0,0,True,5,129,0,,,,,,,Desconocido,False
http://https://www.visualcoeventos.com.ar/ppl/webscr.cmd.SIONoDDYQ6IguF3IQWwZ9KQUUC5s6pSHhApatch5885d80a13c0db1f8e263663d3faee8de-cc.html,com.ar,True,137,1,24,0,3,6,0,0,True,5,124,0,,,,,,,Desconocido,False
http://http://visualcoeventos.com.ar/ppl/webscr.cmd.SIONoDDYQ6IguF3IQWwZ9KQUUC5s6pSHhApatch5885d80a13c0db1f8e263663d3faee8de-bc.html,com.ar,True,132,1,24,0,3,5,0,0,True,4,120,0,,,,,,,Desconocido,False
http://05365297195578824660734.informaticasa.com.ar,com.ar,True,51,0,23,0,0,3,0,0,False,44,0,0,,,,,,,Desconocido,False
http://0865112646.pymexbrokers.com.ar,com.ar,True,37,0,10,0,0,3,0,0,False,30,0,0,,,,,,,Desconocido,False
http://1950.com.ar,com.ar,True,18,0,4,0,0,2,0,0,False,11,0,0,,,,,,,Desconocido,False
http://3827328899.pymexbrokers.com.ar,com.ar,True,37,0,10,0,0,3,0,0,False,30,0,0,,,,,,,Desconocido,False
http://3fronteras.com.ar,com.ar,True,24,0,1,0,0,2,0,0,False,17,0,0,,,,,,,Desconocido,False
http://41750632328194505474388.informaticasa.com.ar,com.ar,True,51,0,23,0,0,3,0,0,False,44,0,0,,,,,,,Desconocido,False
http://4199647859.pymexbrokers.com.ar,com.ar,True,37,0,10,0,0,3,0,0,False,30,0,0,,,,,,,Desconocido,False
http://5fdff32d2df3.blogspot.com.ar,com.ar,True,35,0,5,0,0,3,0,0,False,28,0,0,,,,,,,Desconocido,False
